episode,step,agent_type,mode,state,crash,agent_0_pos,agent_0_action,agent_1_pos,agent_1_action,agent_2_pos,agent_2_action,agent_3_pos,agent_3_action,agent_0_reward,agent_1_reward,agent_2_reward,agent_3_reward
500,8,wolf,pure,"(2, 1, 0, 2)",False,2,0,1,1,0,1,2,0,0.0,20.0,0.0,0.0
500,9,wolf,pure,"(2, 2, 1, 2)",False,2,0,2,0,1,0,2,0,0.0,0.0,-0.5,0.0
500,10,wolf,pure,"(2, 2, 1, 2)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
501,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
501,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
501,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
501,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
501,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,5,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
501,6,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,7,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,8,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,9,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,10,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
501,11,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
502,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
502,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
502,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
502,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
502,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
502,5,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,-0.5,0.0
502,6,wolf,pure,"(0, 0, 0, 1)",False,0,0,0,0,0,0,1,1,-0.5,-0.5,-0.5,20.0
502,7,wolf,pure,"(0, 0, 0, 2)",False,0,1,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
502,8,wolf,pure,"(1, 0, 0, 2)",False,1,1,0,0,0,0,2,0,20.0,-0.5,-0.5,0.0
502,9,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
502,10,wolf,pure,"(2, 0, 0, 2)",False,2,1,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
502,11,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,1,0,1,2,0,0.0,-100.0,-100.0,0.0
503,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
503,1,wolf,pure,"(0, 1, 0, 0)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
503,2,wolf,pure,"(1, 2, 0, 0)",False,1,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
503,3,wolf,pure,"(1, 2, 0, 0)",False,1,0,2,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
503,4,wolf,pure,"(1, 2, 0, 0)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
503,5,wolf,pure,"(2, 2, 0, 0)",False,2,0,2,0,0,0,0,1,0.0,0.0,-0.5,0.0
503,6,wolf,pure,"(2, 2, 0, 1)",False,2,1,2,0,0,1,1,1,0.0,0.0,0.0,20.0
503,7,wolf,pure,"(2, 2, 1, 2)",False,2,1,2,0,1,1,2,0,0.0,0.0,20.0,0.0
504,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
504,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,-0.5,0.0
504,2,wolf,pure,"(0, 0, 0, 1)",False,0,0,0,1,0,0,1,1,-0.5,0.0,-0.5,20.0
504,3,wolf,pure,"(0, 1, 0, 2)",False,0,0,1,1,0,0,2,0,-0.5,20.0,-0.5,0.0
504,4,wolf,pure,"(0, 2, 0, 2)",False,0,1,2,0,0,0,2,0,0.0,0.0,-0.5,0.0
504,5,wolf,pure,"(1, 2, 0, 2)",False,1,1,2,0,0,0,2,0,20.0,0.0,-0.5,0.0
504,6,wolf,pure,"(2, 2, 0, 2)",False,2,0,2,0,0,1,2,0,0.0,0.0,0.0,0.0
504,7,wolf,pure,"(2, 2, 1, 2)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
505,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,1,-0.5,-100.0,-0.5,-100.0
506,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
506,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,0.0,-0.5
506,2,wolf,pure,"(0, 0, 1, 0)",False,0,0,0,1,1,1,0,0,-0.5,0.0,20.0,-0.5
506,3,wolf,pure,"(0, 1, 2, 0)",False,0,1,1,1,2,0,0,1,-100.0,20.0,0.0,-100.0
507,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
507,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
507,2,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,0,0,0,0,1,-100.0,-0.5,-0.5,-100.0
508,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
508,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
508,2,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
508,3,wolf,pure,"(1, 0, 0, 0)",False,1,1,0,0,0,0,0,0,20.0,-0.5,-0.5,-0.5
508,4,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
508,5,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
508,6,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
508,7,wolf,pure,"(2, 0, 0, 0)",False,2,1,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
508,8,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,1,0,0,0,0,0.0,0.0,-0.5,-0.5
508,9,wolf,pure,"(2, 1, 0, 0)",False,2,0,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
508,10,wolf,pure,"(2, 2, 0, 0)",False,2,1,2,1,0,1,0,1,0.0,0.0,0.0,0.0
508,11,wolf,pure,"(2, 2, 1, 1)",False,2,0,2,1,1,1,1,1,0.0,0.0,20.0,20.0
509,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,-0.5,0.0
509,1,wolf,pure,"(0, 0, 0, 1)",False,0,0,0,1,0,0,1,1,-0.5,0.0,-0.5,20.0
509,2,wolf,pure,"(0, 1, 0, 2)",False,0,0,1,1,0,0,2,0,-0.5,20.0,-0.5,0.0
509,3,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,1,-0.5,0.0,-0.5,0.0
509,4,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,5,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,6,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,7,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,8,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,9,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,10,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
509,11,wolf,pure,"(0, 2, 0, 2)",False,0,0,2,0,0,0,2,0,-0.5,0.0,-0.5,0.0
510,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
510,1,wolf,pure,"(0, 1, 0, 0)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
510,2,wolf,pure,"(1, 2, 0, 0)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
510,3,wolf,pure,"(2, 2, 0, 0)",False,2,0,2,0,0,0,0,0,0.0,0.0,-0.5,-0.5
510,4,wolf,pure,"(2, 2, 0, 0)",False,2,0,2,0,0,1,0,1,0.0,0.0,0.0,0.0
510,5,wolf,pure,"(2, 2, 1, 1)",False,2,0,2,0,1,1,1,1,0.0,0.0,20.0,20.0
511,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
511,1,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
511,2,wolf,pure,"(1, 0, 0, 0)",False,1,1,0,0,0,0,0,0,20.0,-0.5,-0.5,-0.5
511,3,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
511,4,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
511,5,wolf,pure,"(2, 0, 0, 0)",False,2,1,0,0,0,0,0,1,0.0,-0.5,-0.5,0.0
511,6,wolf,pure,"(2, 0, 0, 1)",False,2,1,0,0,0,0,1,0,0.0,-0.5,-0.5,-0.5
511,7,wolf,pure,"(2, 0, 0, 1)",False,2,0,0,0,0,0,1,1,0.0,-0.5,-0.5,20.0
511,8,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
511,9,wolf,pure,"(2, 0, 0, 2)",False,2,1,0,0,0,1,2,0,0.0,-0.5,0.0,0.0
511,10,wolf,pure,"(2, 0, 1, 2)",False,2,0,0,0,1,1,2,0,0.0,-0.5,20.0,0.0
511,11,wolf,pure,"(2, 0, 2, 2)",False,2,0,0,1,2,0,2,0,0.0,0.0,0.0,0.0
512,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
512,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
512,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
512,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,0.0,-0.5
512,4,wolf,pure,"(0, 0, 1, 0)",False,0,0,0,0,1,1,0,0,-0.5,-0.5,20.0,-0.5
512,5,wolf,pure,"(0, 0, 2, 0)",False,0,0,0,1,2,0,0,0,-0.5,0.0,0.0,-0.5
512,6,wolf,pure,"(0, 1, 2, 0)",False,0,0,1,1,2,0,0,0,-0.5,20.0,0.0,-0.5
512,7,wolf,pure,"(0, 2, 2, 0)",False,0,0,2,0,2,0,0,0,-0.5,0.0,0.0,-0.5
512,8,wolf,pure,"(0, 2, 2, 0)",False,0,0,2,0,2,0,0,0,-0.5,0.0,0.0,-0.5
512,9,wolf,pure,"(0, 2, 2, 0)",False,0,0,2,0,2,0,0,0,-0.5,0.0,0.0,-0.5
512,10,wolf,pure,"(0, 2, 2, 0)",False,0,0,2,0,2,0,0,0,-0.5,0.0,0.0,-0.5
512,11,wolf,pure,"(0, 2, 2, 0)",False,0,0,2,0,2,1,0,0,-0.5,0.0,0.0,-0.5
513,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
513,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
513,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
513,3,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,0,0,1,0,0,-100.0,-0.5,-100.0,-0.5
514,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
514,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,1,0,0,-0.5,-100.0,-100.0,-0.5
515,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
515,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,0.0,-0.5
515,2,wolf,pure,"(0, 0, 1, 0)",False,0,0,0,0,1,1,0,0,-0.5,-0.5,20.0,-0.5
515,3,wolf,pure,"(0, 0, 2, 0)",False,0,1,0,1,2,0,0,0,0.0,0.0,0.0,-0.5
515,4,wolf,pure,"(1, 1, 2, 0)",False,1,1,1,0,2,0,0,1,20.0,-100.5,0.0,-100.0
516,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
516,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
516,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
516,3,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
516,4,wolf,pure,"(1, 0, 0, 0)",False,1,1,0,0,0,0,0,0,20.0,-0.5,-0.5,-0.5
516,5,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
516,6,wolf,pure,"(2, 0, 0, 0)",False,2,0,0,1,0,0,0,0,0.0,0.0,-0.5,-0.5
516,7,wolf,pure,"(2, 1, 0, 0)",False,2,0,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
516,8,wolf,pure,"(2, 2, 0, 0)",False,2,1,2,0,0,1,0,1,0.0,0.0,0.0,0.0
516,9,wolf,pure,"(2, 2, 1, 1)",False,2,0,2,0,1,1,1,1,0.0,0.0,20.0,20.0
517,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,1,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
517,2,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,3,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,4,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,5,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,6,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,7,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,8,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,9,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
517,10,wolf,pure,"(0, 2, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,-0.5,-0.5
517,11,wolf,pure,"(1, 2, 0, 0)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
518,0,wolf,pure,"(0, 0, 0, 0)",False,0,1,0,1,0,0,0,0,0.0,0.0,-0.5,-0.5
518,1,wolf,pure,"(1, 1, 0, 0)",False,1,0,1,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
518,2,wolf,pure,"(1, 1, 0, 0)",False,1,1,1,1,0,0,0,0,20.0,20.0,-0.5,-0.5
518,3,wolf,pure,"(2, 2, 0, 0)",False,2,0,2,0,0,1,0,1,0.0,0.0,0.0,0.0
518,4,wolf,pure,"(2, 2, 1, 1)",False,2,0,2,0,1,1,1,1,0.0,0.0,20.0,20.0
519,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,5,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,6,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,7,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,8,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,9,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,10,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
519,11,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
520,5,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,-0.5,0.0
520,6,wolf,pure,"(0, 0, 0, 1)",False,0,0,0,1,0,0,1,0,-0.5,-100.0,-0.5,-100.5
521,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,5,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,6,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,7,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,8,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,9,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
521,10,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,0.0,-0.5
521,11,wolf,pure,"(0, 0, 1, 0)",False,0,0,0,1,1,1,0,0,-0.5,0.0,20.0,-0.5
522,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
522,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
522,2,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
522,3,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
522,4,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
522,5,wolf,pure,"(0, 2, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,-0.5,-0.5
522,6,wolf,pure,"(1, 2, 0, 0)",False,1,1,2,0,0,1,0,0,20.0,0.0,0.0,-0.5
522,7,wolf,pure,"(2, 2, 1, 0)",False,2,0,2,0,1,0,0,0,0.0,0.0,-0.5,-0.5
522,8,wolf,pure,"(2, 2, 1, 0)",False,2,0,2,0,1,0,0,1,0.0,0.0,-0.5,0.0
522,9,wolf,pure,"(2, 2, 1, 1)",False,2,0,2,0,1,0,1,1,0.0,0.0,-0.5,20.0
522,10,wolf,pure,"(2, 2, 1, 2)",False,2,0,2,0,1,1,2,1,0.0,0.0,20.0,0.0
523,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,1,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
523,2,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,3,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,4,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,5,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,6,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,7,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,8,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,9,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
523,10,wolf,pure,"(0, 2, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,-0.5,-0.5
523,11,wolf,pure,"(1, 2, 0, 0)",False,1,1,2,1,0,0,0,0,20.0,0.0,-0.5,-0.5
524,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
524,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
524,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
524,3,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
524,4,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,-0.5,0.0
524,5,wolf,pure,"(0, 0, 0, 1)",False,0,1,0,0,0,0,1,1,0.0,-0.5,-0.5,20.0
524,6,wolf,pure,"(1, 0, 0, 2)",False,1,1,0,0,0,0,2,0,20.0,-0.5,-0.5,0.0
524,7,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
524,8,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,0,0,0,2,0,0.0,-0.5,-0.5,0.0
524,9,wolf,pure,"(2, 0, 0, 2)",False,2,0,0,1,0,1,2,0,0.0,-100.0,-100.0,0.0
525,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
525,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
525,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,3,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
525,4,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,5,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,6,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,7,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,8,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,9,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,10,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
525,11,wolf,pure,"(0, 2, 0, 0)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
526,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,-0.5,-0.5
526,1,wolf,pure,"(0, 1, 0, 0)",False,0,0,1,0,0,0,0,1,-0.5,-100.5,-0.5,-100.0
527,0,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
527,1,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
527,2,wolf,pure,"(0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
